date,etf_id,isin,ticker,open,high,low,close,adjusted_close,volume,currency,source,download_date
04-01-16,ETF06,IE00B3VTN290,SXRQ,150.63999938964844,150.63999938964844,150.63999938964844,150.63999938964844,150.63999938964844,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
05-01-16,ETF06,IE00B3VTN290,SXRQ,150.99000549316406,150.99000549316406,150.99000549316406,150.99000549316406,150.99000549316406,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
06-01-16,ETF06,IE00B3VTN290,SXRQ,151.27000427246094,151.27000427246094,151.27000427246094,151.27000427246094,151.27000427246094,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
07-01-16,ETF06,IE00B3VTN290,SXRQ,150.9199981689453,150.9199981689453,150.6999969482422,150.6999969482422,150.6999969482422,25,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
08-01-16,ETF06,IE00B3VTN290,SXRQ,151.16000366210938,151.16000366210938,151.16000366210938,151.16000366210938,151.16000366210938,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
11-01-16,ETF06,IE00B3VTN290,SXRQ,150.6999969482422,150.6999969482422,150.52000427246094,150.52000427246094,150.52000427246094,70,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
12-01-16,ETF06,IE00B3VTN290,SXRQ,150.4499969482422,150.4499969482422,150.41000366210938,150.41000366210938,150.41000366210938,337,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
13-01-16,ETF06,IE00B3VTN290,SXRQ,150.7899932861328,150.7899932861328,150.7899932861328,150.7899932861328,150.7899932861328,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
14-01-16,ETF06,IE00B3VTN290,SXRQ,150.86000061035156,150.86000061035156,150.72999572753906,150.72999572753906,150.72999572753906,6,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
15-01-16,ETF06,IE00B3VTN290,SXRQ,151.3000030517578,151.3000030517578,151.0399932861328,151.0399932861328,151.0399932861328,6,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
18-01-16,ETF06,IE00B3VTN290,SXRQ,151.0500030517578,151.0500030517578,151.0500030517578,151.0500030517578,151.0500030517578,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
19-01-16,ETF06,IE00B3VTN290,SXRQ,151.17999267578125,151.17999267578125,151.17999267578125,151.17999267578125,151.17999267578125,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
20-01-16,ETF06,IE00B3VTN290,SXRQ,151.00999450683594,151.11000061035156,151.00999450683594,151.11000061035156,151.11000061035156,66,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
21-01-16,ETF06,IE00B3VTN290,SXRQ,151.8300018310547,151.8300018310547,151.8300018310547,151.8300018310547,151.8300018310547,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
22-01-16,ETF06,IE00B3VTN290,SXRQ,151.55999755859375,151.55999755859375,151.55999755859375,151.55999755859375,151.55999755859375,0,EUR,Yahoo Finance via yfinance (SXRQ.DE),18-04-26
